"SUBKINGDOM"	"INFRAKINGDOM"	"SUPERPHYLUM"	"PHYLUM"	"SUBPHYLUM"	"INFRAPHYLUM"	"SUPERCLASS"	"CLASS"	"SUBCLASS"	"INFRACLASS"	"SUPERORDER"	"ORDER"	"SUBORDER"	"INFRAORDER"	"SUPERFAMILY"	"FAMILY"	"SUBFAMILY"	"TRIBE"	"SUBTRIBE"	"GENUS"	"SPECIES"	"TAXON"	"taxaname.orig"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"ZAPADA"	"ZAPADA.COLUMBIANA"	"ZAPADA.COLUMBIANA"	"Zapada columbiana"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"ZAPADA"	"ZAPADA.FRIGIDA"	"ZAPADA.FRIGIDA"	"Zapada frigida"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"ZAPADA"	"ZAPADA.OREGONENSIS"	"ZAPADA.OREGONENSIS"	"Zapada Oregonensis Gr."
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	"NEMOURINAE"	NA	NA	"ZAPADA"	NA	"ZAPADA"	"Zapada"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"NEMOURIDAE"	NA	NA	NA	NA	NA	"NEMOURIDAE"	"Nemouridae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"EUHOLOGNATHA"	NA	NA	"TAENIOPTERYGIDAE"	NA	NA	NA	NA	NA	"TAENIOPTERYGIDAE"	"Taeniopterygidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	"CHLOROPERLINAE"	NA	NA	"PLUMIPERLA"	NA	"PLUMIPERLA"	"Plumiperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	"CHLOROPERLINAE"	NA	NA	"SUWALLIA"	NA	"SUWALLIA"	"Suwallia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	"CHLOROPERLINAE"	NA	NA	"SWELTSA"	NA	"SWELTSA"	"Sweltsa"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	"PARAPERLINAE"	NA	NA	"KATHROPERLA"	"KATHROPERLA.PERDITA"	"KATHROPERLA.PERDITA"	"Kathroperla perdita"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	"PARAPERLINAE"	NA	NA	"KATHROPERLA"	NA	"KATHROPERLA"	"Kathroperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	"PARAPERLINAE"	NA	NA	"PARAPERLA"	NA	"PARAPERLA"	"Paraperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"CHLOROPERLIDAE"	NA	NA	NA	NA	NA	"CHLOROPERLIDAE"	"Chloroperlidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PELTOPERLIDAE"	"PELTOPERLINAE"	NA	NA	"SIERRAPERLA"	NA	"SIERRAPERLA"	"Sierraperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PELTOPERLIDAE"	"PELTOPERLINAE"	NA	NA	"SOLIPERLA"	NA	"SOLIPERLA"	"Soliperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PELTOPERLIDAE"	"PELTOPERLINAE"	NA	NA	"YORAPERLA"	"YORAPERLA.MARIANA"	"YORAPERLA.MARIANA"	"Yoraperla mariana"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PELTOPERLIDAE"	"PELTOPERLINAE"	NA	NA	"YORAPERLA"	NA	"YORAPERLA"	"Yoraperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PELTOPERLIDAE"	NA	NA	NA	NA	NA	"PELTOPERLIDAE"	"Peltoperlidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"ACRONEURIINAE"	"ACRONEURIINI"	NA	"CALINEURIA"	"CALINEURIA.CALIFORNICA"	"CALINEURIA.CALIFORNICA"	"Calineuria californica"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"ACRONEURIINAE"	"ACRONEURIINI"	NA	"CALINEURIA"	NA	"CALINEURIA"	"Calineuria"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"ACRONEURIINAE"	"ACRONEURIINI"	NA	"DORONEURIA"	NA	"DORONEURIA"	"Doroneuria"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"ACRONEURIINAE"	"ACRONEURIINI"	NA	"HESPEROPERLA"	"HESPEROPERLA.PACIFICA"	"HESPEROPERLA.PACIFICA"	"Hesperoperla pacifica"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	"PERLINAE"	"PERLINI"	NA	"CLAASSENIA"	"CLAASSENIA.SABULOSA"	"CLAASSENIA.SABULOSA"	"Claassenia sabulosa"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLIDAE"	NA	NA	NA	NA	NA	"PERLIDAE"	"Perlidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"ISOPERLINAE"	NA	NA	"ISOPERLA"	NA	"ISOPERLA"	"Isoperla"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"ARCYNOPTERYGINI"	NA	"MEGARCYS"	NA	"MEGARCYS"	"Megarcys"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"ARCYNOPTERYGINI"	NA	"PERLINODES"	"PERLINODES.AUREA"	"PERLINODES.AUREA"	"Perlinodes aurea"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"ARCYNOPTERYGINI"	NA	"PERLINODES"	NA	"PERLINODES"	"Perlinodes"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"ARCYNOPTERYGINI"	NA	"SETVENA"	NA	"SETVENA"	"Setvena"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"ARCYNOPTERYGINI"	NA	"SKWALA"	NA	"SKWALA"	"Skwala"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"DIPLOPERLINI"	NA	"CULTUS"	NA	"CULTUS"	"Cultus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"DIPLOPERLINI"	NA	"KOGOTUS"	NA	"KOGOTUS"	"Kogotus"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	"PERLODINAE"	"PERLODINI"	NA	"DIURA"	NA	"DIURA"	"Diura"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PERLODIDAE"	NA	NA	NA	NA	NA	"PERLODIDAE"	"Perlodidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PTERONARCYIDAE"	"PTERONARCYINAE"	"PTERONARCELLINI"	NA	"PTERONARCELLA"	NA	"PTERONARCELLA"	"Pteronarcella"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PTERONARCYIDAE"	"PTERONARCYINAE"	"PTERONARCYINI"	NA	"PTERONARCYS"	"PTERONARCYS.CALIFORNICA"	"PTERONARCYS.CALIFORNICA"	"Pteronarcys californica"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PTERONARCYIDAE"	"PTERONARCYINAE"	"PTERONARCYINI"	NA	"PTERONARCYS"	"PTERONARCYS.PRINCEPS"	"PTERONARCYS.PRINCEPS"	"Pteronarcys princeps"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PTERONARCYIDAE"	"PTERONARCYINAE"	"PTERONARCYINI"	NA	"PTERONARCYS"	NA	"PTERONARCYS"	"Pteronarcys"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"NEOPTERA"	"POLYNEOPTERA"	"PLECOPTERA"	"SYSTELLOGNATHA"	NA	NA	"PTERONARCYIDAE"	NA	NA	NA	NA	NA	"PTERONARCYIDAE"	"Pteronarcyidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"LANCEOLATA"	NA	"LEPTOPHLEBIIDAE"	NA	NA	NA	"PARALEPTOPHLEBIA"	"PARALEPTOPHLEBIA.BICORNUTA"	"PARALEPTOPHLEBIA.BICORNUTA"	"Paraleptophlebia bicornuta"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"LANCEOLATA"	NA	"LEPTOPHLEBIIDAE"	NA	NA	NA	"PARALEPTOPHLEBIA"	"PARALEPTOPHLEBIA.DEBILIS"	"PARALEPTOPHLEBIA.DEBILIS"	"Paraleptophlebia debilis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"LANCEOLATA"	NA	"LEPTOPHLEBIIDAE"	NA	NA	NA	"PARALEPTOPHLEBIA"	"PARALEPTOPHLEBIA.GREGALIS"	"PARALEPTOPHLEBIA.GREGALIS"	"Paraleptophlebia gregalis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"LANCEOLATA"	NA	"LEPTOPHLEBIIDAE"	NA	NA	NA	"PARALEPTOPHLEBIA"	"PARALEPTOPHLEBIA.TEMPERALIS"	"PARALEPTOPHLEBIA.TEMPERALIS"	"Paraleptophlebia temperalis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"LANCEOLATA"	NA	"LEPTOPHLEBIIDAE"	NA	NA	NA	"PARALEPTOPHLEBIA"	NA	"PARALEPTOPHLEBIA"	"Paraleptophlebia"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"LANCEOLATA"	NA	"LEPTOPHLEBIIDAE"	NA	NA	NA	NA	NA	"LEPTOPHLEBIIDAE"	"Leptophlebiidae"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"CAENOIDEA"	"CAENIDAE"	"CAENINAE"	NA	NA	"CAENIS"	NA	"CAENIS"	"Caenis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"ATTENELLA"	"ATTENELLA.DELANTALA"	"ATTENELLA.DELANTALA"	"Attenella delantala"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"ATTENELLA"	"ATTENELLA.MARGARITA"	"ATTENELLA.MARGARITA"	"Attenella margarita"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"ATTENELLA"	NA	"ATTENELLA"	"Attenella"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"CAUDATELLA"	"CAUDATELLA.HETEROCAUDATA"	"CAUDATELLA.HETEROCAUDATA"	"Caudatella heterocaudata"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"CAUDATELLA"	"CAUDATELLA.HYSTRIX"	"CAUDATELLA.HYSTRIX"	"Caudatella hystrix"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"CAUDATELLA"	NA	"CAUDATELLA"	"Caudatella"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"DRUNELLA"	"DRUNELLA.COLORADENSIS"	"DRUNELLA.COLORADENSIS"	"Drunella coloradensis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"DRUNELLA"	"DRUNELLA.COLORADENSIS/FLAVILINEA"	"DRUNELLA.COLORADENSIS/FLAVILINEA"	"Drunella coloradensis/flavilinea"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"DRUNELLA"	"DRUNELLA.DODDSI"	"DRUNELLA.DODDSI"	"Drunella doddsi"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"DRUNELLA"	"DRUNELLA.GRANDIS"	"DRUNELLA.GRANDIS"	"Drunella grandis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"DRUNELLA"	"DRUNELLA.SPINIFERA"	"DRUNELLA.SPINIFERA"	"Drunella spinifera"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"DRUNELLA"	NA	"DRUNELLA"	"Drunella"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"EPHEMERELLA"	"EPHEMERELLA.INERMIS/INFREQUENS"	"EPHEMERELLA.INERMIS/INFREQUENS"	"Ephemerella inermis/infrequens"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"EPHEMERELLA"	NA	"EPHEMERELLA"	"Ephemerella"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"SERRATELLA"	"SERRATELLA.TERESA"	"SERRATELLA.TERESA"	"Serratella teresa"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"SERRATELLA"	"SERRATELLA.TIBIALIS"	"SERRATELLA.TIBIALIS"	"Serratella tibialis"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"SERRATELLA"	NA	"SERRATELLA"	"Serratella"
"BILATERIA"	"PROTOSTOMIA"	"ECDYSOZOA"	"ARTHROPODA"	"HEXAPODA"	NA	NA	"INSECTA"	"PTERYGOTA"	"PALAEOPTERA"	NA	"EPHEMEROPTERA"	"FURCATERGALIA"	"PANNOTA"	"EPHEMERELLOIDEA"	"EPHEMERELLIDAE"	NA	NA	NA	"TIMPANOGA"	"TIMPANOGA.HECUBA"	"TIMPANOGA.HECUBA"	"Timpanoga hecuba"
